1 Ceres,2019-Dec-08 00:00,2458825.5,3.34,0.12,,m,279.08378,-26.70109,279.38268,-26.68359,58.69766,1.032441,247.2314,-14.8474,521.18,-614.0,83190.11,-14494.4,105.174,0.3567513237,999.0,--,9.11,6.6,99.556,0.0016,83050.46,*,0.355239,62.89,-4.28,55.23,-4.46,274.57,0.02,6.0004,-0.17,285.7109,-4.5872,2.902172193913,1.024509,3.782726392388,10.5326849,31.459976,17.05979,45.9616,23.0696,/T,7.6454,107.3,82.5,149.2818,94.694,276.488,0.22227,Sgr,69.183221,278.3917501,-3.5202928,291.0,59.0,7.348456,-8.769195,19.4006326454,0.000354,0.0,0.0,0.0,0.0,87.724,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,131.9663,5.731239616,7.6401,281.9131,-4.061
1 Ceres,2019-Dec-08 01:00,2458825.541666667,3.34,0.12,,m,279.10205,-26.70083,279.40092,-26.6833,58.81831,1.036622,256.1079,-25.3725,480.39,-646.41,83095.91,-14477.7,105.168,1.3594892026,999.0,--,9.11,6.6,99.557,0.0016,82957.89,*,0.355216,102.54,-4.28,94.89,-4.46,274.57,0.02,5.9912,-0.17,285.7189,-4.5886,2.902196845819,1.0243811,3.78297972106309,10.5178491,31.462083,17.05964,46.05067,23.0439,/T,7.6372,107.7,82.7,149.3156,94.699,276.48,0.22018,Sgr,69.183223,278.4080693,-3.5210652,291.0,59.0,7.355926,-8.783734,20.4003166744,0.000354,0.0,0.0,0.0,0.0,87.733,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,131.9744,6.732760999,7.632,281.9253,-4.062
1 Ceres,2019-Dec-08 02:00,2458825.583333333,3.34,0.12,,m,279.12035,-26.70058,279.41921,-26.68301,58.93306,1.027216,265.1857,-36.3102,456.45,-663.54,83001.44,-14460.8,105.163,2.3622270824,999.0,--,9.11,6.6,99.558,0.0016,82865.07,*,0.355192,142.2,-4.29,134.56,-4.46,274.58,0.02,5.9819,-0.17,285.7269,-4.5899,2.90222149465,1.0242532,3.78323244264637,10.4824049,31.464185,17.05949,46.13054,23.0181,/T,7.6291,108.0,82.9,149.3496,94.705,276.472,0.21809,Sgr,69.183224,278.4244222,-3.5218407,291.0,59.0,7.363411,-8.798303,21.3999929804,0.000354,0.0,0.0,0.0,0.0,87.742,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,131.9825,7.734279866,7.6238,281.9375,-4.0631
1 Ceres,2019-Dec-08 03:00,2458825.625,3.34,0.12,,m,279.13869,-26.70033,279.43753,-26.68272,59.03425,1.005378,275.3928,-47.3937,457.32,-662.94,82906.78,-14444.0,105.157,3.3649649631,999.0,--,9.11,6.6,99.559,0.0016,82772.04,*,0.355168,181.85,-4.29,174.22,-4.46,274.59,0.02,5.9726,-0.17,285.7349,-4.5912,2.902246140406,1.0241253,3.783484079416,10.4280935,31.466278,17.05933,46.19599,22.9922,/T,7.6209,108.4,83.1,149.3836,94.71,276.463,0.216,Sgr,69.183226,278.4408071,-3.5226228,291.0,59.0,7.370906,-8.812903,22.3996631237,0.000354,0.0,0.0,0.0,0.0,87.751,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,131.9907,8.735796338,7.6156,281.9497,-4.0641
1 Ceres,2019-Dec-08 04:00,2458825.666666667,3.34,0.12,,m,279.15706,-26.70009,279.45588,-26.68244,59.11519,0.973108,288.596,-58.2406,500.32,-631.12,82812.0,-14427.0,105.151,4.3677028446,999.0,--,9.11,6.59,99.56,0.0016,82678.88,*,0.355145,221.51,-4.29,213.88,-4.46,274.59,0.02,5.9633,-0.17,285.7429,-4.5926,2.902270783089,1.0239973,3.78373421139656,10.3579456,31.468358,17.05918,46.24282,22.9664,/T,7.6126,108.7,83.3,149.4178,94.716,276.455,0.21391,Sgr,69.183227,278.4572198,-3.5234149,291.0,59.0,7.378406,-8.827533,23.3993290687,0.000354,0.0,0.0,0.0,0.0,87.761,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,131.9988,9.737310693,7.6073,281.9619,-4.0652
1 Ceres,2019-Dec-08 05:00,2458825.708333333,3.34,0.12,,m,279.17545,-26.69986,279.47426,-26.68217,59.17052,0.933123,309.3976,-67.9837,619.56,-514.56,82717.19,-14409.9,105.145,5.3704407271,999.0,--,9.11,6.59,99.561,0.0016,82585.69,*,0.355122,261.16,-4.29,253.55,-4.46,274.6,0.02,5.954,-0.17,285.7509,-4.5939,2.902295422698,1.0238693,3.78398250506343,10.2760741,31.470423,17.05903,46.26809,22.9405,/T,7.6044,109.1,83.5,149.4519,94.721,276.447,0.21184,Sgr,69.183228,278.4736547,-3.5242193,291.0,59.0,7.385907,-8.842187,0.3989930503,0.000354,0.0,0.0,0.0,0.0,87.77,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0069,10.738823354,7.599,281.9741,-4.0662
1 Ceres,2019-Dec-08 06:00,2458825.75,3.34,0.12,,m,279.19386,-26.69964,279.49266,-26.68191,59.19669,0.888664,347.2885,-73.9885,791.94,-146.51,82622.44,-14392.7,105.139,6.3731786105,999.0,--,9.11,6.59,99.562,0.0016,82492.54,*,0.355098,300.82,-4.3,293.21,-4.46,274.6,0.02,5.9447,-0.17,285.7589,-4.5953,2.902320059235,1.0237413,3.78422873613794,10.1873933,31.472471,17.05887,46.27029,22.9146,/T,7.5961,109.5,83.8,149.4861,94.727,276.438,0.20978,Sgr,69.18323,278.4901042,-3.5250379,291.0,59.0,7.393403,-8.856862,1.398657422,0.000354,0.0,0.0,0.0,0.0,87.779,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.015,11.740334865,7.5908,281.9863,-4.0673
1 Ceres,2019-Dec-08 07:00,2458825.791666667,3.34,0.12,,m,279.21226,-26.69943,279.51106,-26.68166,59.19209,0.843279,33.6415,-71.8639,715.92,368.91,82527.84,-14375.5,105.134,7.3759164948,999.0,--,9.11,6.59,99.563,0.0016,82399.52,*,0.355076,340.47,-4.3,332.88,-4.46,274.61,0.02,5.9353,-0.17,285.7669,-4.5966,2.902344692699,1.0236133,3.78447280491546,10.0972828,31.474501,17.05872,46.24947,22.8888,/T,7.5878,109.9,84.0,149.5202,94.732,276.43,0.20773,Sgr,69.183231,278.5065601,-3.5258719,291.0,59.0,7.400889,-8.871549,2.3983244953,0.000354,0.0,0.0,0.0,0.0,87.788,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0231,-11.258154168,7.5825,281.9986,-4.0684
1 Ceres,2019-Dec-08 08:00,2458825.833333333,3.34,0.12,,m,279.23066,-26.69924,279.52946,-26.68142,59.15725,0.800578,62.0633,-63.5291,550.03,588.3,82433.47,-14358.2,105.128,8.3786543801,999.0,--,9.11,6.59,99.564,0.0015,82306.72,*,0.355053,20.13,-4.3,12.54,-4.46,274.61,0.02,5.926,-0.17,285.7749,-4.598,2.902369323089,1.0234853,3.78471474307888,10.0112201,31.476513,17.05857,46.20721,22.863,/T,7.5795,110.4,84.3,149.5542,94.737,276.421,0.2057,Sgr,69.183233,278.5230143,-3.5267206,291.0,59.0,7.408361,-8.886242,3.3979963829,0.000354,0.0,0.0,0.0,0.0,87.798,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0312,-10.25664314,7.5742,282.0108,-4.0695
1 Ceres,2019-Dec-08 09:00,2458825.875,3.34,0.12,,,279.24905,-26.69905,279.54786,-26.6812,59.09475,0.763988,78.3237,-53.0825,472.63,652.12,82339.38,-14340.9,105.122,9.3813922664,999.0,--,9.11,6.59,99.565,0.0015,82214.18,*,0.35503,59.78,-4.3,52.2,-4.46,274.62,0.02,5.9167,-0.17,285.7829,-4.5993,2.902393950405,1.0233573,3.78495471153206,9.9344056,31.478508,17.05841,46.14654,22.8373,/T,7.5712,110.9,84.7,149.5882,94.742,276.413,0.20369,Sgr,69.183234,278.5394582,-3.5275826,291.0,59.0,7.415817,-8.900933,4.3976748543,0.000354,0.0,0.0,0.0,0.0,87.807,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0394,-9.255131402,7.5659,282.023,-4.0706
1 Ceres,2019-Dec-08 10:00,2458825.916666667,3.34,0.12,,,279.26741,-26.69888,279.56623,-26.68099,59.00907,0.736515,89.7442,-42.0576,453.02,665.9,82245.62,-14323.6,105.116,10.3841301536,999.0,--,9.11,6.59,99.566,0.0015,82121.95,*,0.355008,99.44,-4.3,91.87,-4.46,274.62,0.02,5.9074,-0.17,285.7909,-4.6006,2.902418574645,1.0232292,3.78519298940094,9.8714079,31.48049,17.05826,46.07171,22.8117,/T,7.563,111.5,85.0,149.6221,94.747,276.405,0.20169,Sgr,69.183235,278.555884,-3.5284558,291.0,59.0,7.423254,-8.915613,5.3973612157,0.000354,0.0,0.0,0.0,0.0,87.816,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0475,-8.253618369,7.5577,282.0352,-4.0717
1 Ceres,2019-Dec-08 11:00,2458825.958333333,3.34,0.12,N,,279.28574,-26.69871,279.58457,-26.68078,58.90625,0.720545,99.2543,-31.0075,465.5,657.24,82152.21,-14306.4,105.11,11.3868680419,999.0,--,9.11,6.59,99.567,0.0015,82030.07,*,0.354986,139.09,-4.31,131.53,-4.46,274.63,0.02,5.8981,-0.17,285.7989,-4.602,2.902443195808,1.0231011,3.78542995495433,9.8258509,31.482461,17.05811,45.98799,22.7861,/T,7.5548,112.1,85.3,149.6559,94.752,276.396,0.19969,Sgr,69.183236,278.5722853,-3.5293371,291.0,59.0,7.430673,-8.930277,6.3970562206,0.000354,0.0,0.0,0.0,0.0,87.825,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0556,-7.252103556,7.5495,282.0474,-4.0727
1 Ceres,2019-Dec-08 12:00,2458826.0,3.34,0.12,*,,279.30404,-26.69855,279.60289,-26.68058,58.79352,0.717675,108.1476,-20.2364,498.24,632.78,82059.15,-14289.2,105.104,12.3896059312,999.0,--,9.11,6.59,99.568,0.0015,81938.52,*,0.354964,178.75,-4.31,171.19,-4.46,274.63,0.02,5.8888,-0.17,285.8069,-4.6033,2.902467813891,1.022973,3.78566605974768,9.8001664,31.484425,17.05795,45.90123,22.7607,/T,7.5465,112.7,85.7,149.6895,94.757,276.388,0.19771,Sgr,69.183237,278.5886576,-3.5302232,291.0,59.0,7.438073,-8.944917,7.3967600191,0.000354,0.0,0.0,0.0,0.0,87.835,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0637,-6.250586601,7.5413,282.0596,-4.0738
1 Ceres,2019-Dec-08 13:00,2458826.041666667,3.34,0.12,*,,279.3223,-26.69838,279.62117,-26.68038,58.6788,0.728608,117.1472,-10.0018,545.48,592.55,81966.41,-14272.1,105.098,13.3923438216,999.0,--,9.11,6.59,99.568,0.0015,81847.29,*,0.354942,218.41,-4.31,210.86,-4.46,274.64,0.02,5.8795,-0.17,285.8149,-4.6047,2.902492428892,1.0228449,3.78590179775703,9.7954281,31.486385,17.0578,45.81758,22.7354,/T,7.5384,113.3,86.1,149.723,94.762,276.38,0.19573,Sgr,69.183238,278.6049983,-3.5311101,291.0,59.0,7.445456,-8.95953,8.3964721467,0.000354,0.0,0.0,0.0,0.0,87.844,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0718,-5.249067294,7.5331,282.0718,-4.0749
1 Ceres,2019-Dec-08 14:00,2458826.083333333,3.34,0.12,*,,279.34053,-26.69821,279.63941,-26.68017,58.57011,0.753104,126.7582,-0.5889,603.35,533.51,81873.94,-14255.1,105.092,14.395081713,999.0,--,9.11,6.59,99.569,0.0015,81756.33,*,0.354919,258.06,-4.31,250.52,-4.46,274.64,0.02,5.8702,-0.17,285.8229,-4.606,2.90251704081,1.0227167,3.78613767161265,9.8112775,31.488347,17.05765,45.74295,22.7101,/T,7.5302,114.0,86.4,149.7564,94.767,276.371,0.19376,Sgr,69.183239,278.621307,-3.531994,291.0,59.0,7.452827,-8.974114,9.3961915567,0.000354,0.0,0.0,0.0,0.0,87.853,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0799,-4.247545591,7.525,282.0839,-4.076
1 Ceres,2019-Dec-08 15:00,2458826.125,3.34,0.12,*,,279.35872,-26.69803,279.65762,-26.67996,58.47507,0.789994,137.3743,7.6513,667.31,450.96,81781.67,-14238.3,105.086,15.3978196055,7.043,1.969,9.11,6.59,99.57,0.0015,81665.58,*,0.354897,297.72,-4.31,290.18,-4.46,274.65,0.02,5.861,-0.17,285.8309,-4.6074,2.902541649641,1.0225886,3.78637415824022,9.8459489,31.490314,17.05749,45.6827,22.6849,/T,7.5221,114.6,86.8,149.7898,94.772,276.363,0.19178,Sgr,69.18324,278.6375857,-3.5328711,291.0,59.0,7.460189,-8.988669,10.3959166909,0.000354,0.0,0.0,0.0,0.0,87.862,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0881,-3.246021614,7.5169,282.096,-4.0771
1 Ceres,2019-Dec-08 16:00,2458826.166666667,3.34,0.12,*,,279.37689,-26.69783,279.6758,-26.67974,58.40039,0.837263,149.2591,14.2869,729.94,340.39,81689.54,-14221.7,105.081,16.400557499,3.976,1.112,9.11,6.59,99.571,0.0015,81574.98,*,0.354875,337.37,-4.32,329.85,-4.46,274.65,0.02,5.8518,-0.17,285.8389,-4.6087,2.902566255385,1.0224604,3.78661167625818,9.8963899,31.492289,17.05734,45.6412,22.6597,/T,7.514,115.3,87.2,149.823,94.778,276.355,0.18979,Sgr,69.183241,278.6538383,-3.5337383,291.0,59.0,7.467547,-9.003196,11.3956455859,0.000354,0.0,0.0,0.0,0.0,87.871,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.0962,-2.244495644,7.5088,282.1082,-4.0782
1 Ceres,2019-Dec-08 17:00,2458826.208333333,3.34,0.12,*,,279.39504,-26.69763,279.69395,-26.67951,58.35135,0.892187,162.4329,18.836,779.92,201.0,81597.44,-14205.2,105.075,17.4032953937,3.065,0.857,9.11,6.59,99.572,0.0015,81484.42,*,0.354853,17.03,-4.32,9.51,-4.46,274.66,0.02,5.8426,-0.17,285.8469,-4.61,2.902590858039,1.0223322,3.78685055736001,9.95847,31.494276,17.05719,45.62154,22.6346,/T,7.506,115.9,87.5,149.8562,94.783,276.347,0.18779,Sgr,69.183241,278.6700707,-3.534593,291.0,59.0,7.474906,-9.017699,12.3953760071,0.000354,0.0,0.0,0.0,0.0,87.881,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1043,-1.242968102,7.5007,282.1203,-4.0793
1 Ceres,2019-Dec-08 18:00,2458826.25,3.34,0.12,*,,279.41318,-26.6974,279.71209,-26.67926,58.3315,0.951518,176.537,20.8663,804.4,40.24,81505.29,-14189.0,105.07,18.4060332896,2.784,0.778,9.11,6.59,99.573,0.0015,81393.83,*,0.35483,56.68,-4.32,49.18,-4.46,274.66,0.02,5.8334,-0.17,285.8549,-4.6114,2.902615457603,1.0222039,3.78709102363813,10.0272632,31.496276,17.05704,45.62528,22.6094,/T,7.4979,116.5,87.8,149.8894,94.789,276.338,0.18578,Sgr,69.183242,278.6862901,-3.5354335,291.0,59.0,7.482272,-9.032184,13.3951056005,0.000354,0.0,0.0,0.0,0.0,87.89,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1124,-0.241439521,7.4927,282.1324,-4.0804
1 Ceres,2019-Dec-08 19:00,2458826.291666667,3.34,0.12,*,,279.43132,-26.69716,279.73023,-26.67899,58.34239,1.011709,190.8449,20.1503,795.61,-125.27,81413.01,-14172.8,105.064,19.4087711865,2.877,0.804,9.11,6.59,99.574,0.0015,81303.12,*,0.354807,96.34,-4.32,88.84,-4.46,274.67,0.02,5.8242,-0.17,285.8629,-4.6127,2.902640054075,1.0220757,3.78733317239956,10.0973841,31.49829,17.05688,45.65237,22.5842,/T,7.4899,117.1,88.2,149.9227,94.794,276.33,0.18376,Sgr,69.183243,278.7025048,-3.5362591,291.0,59.0,7.489649,-9.046657,14.3948320534,0.000354,0.0,0.0,0.0,0.0,87.899,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1205,0.760089491,7.4847,282.1445,-4.0814
1 Ceres,2019-Dec-08 20:00,2458826.333333333,3.34,0.12,*,m,279.44946,-26.69691,279.74836,-26.67871,58.38346,1.069154,204.5384,16.7711,756.45,-276.54,81320.51,-14156.8,105.059,20.4115090846,3.419,0.956,9.11,6.59,99.575,0.0015,81212.21,*,0.354785,135.99,-4.33,128.5,-4.46,274.67,0.02,5.815,-0.17,285.8709,-4.6141,2.902664647455,1.0219474,3.78757696951188,10.1633567,31.500317,17.05673,45.70111,22.5589,/T,7.4818,117.6,88.4,149.956,94.8,276.322,0.18172,Sgr,69.183243,278.7187235,-3.5370702,291.0,59.0,7.49704,-9.061127,15.3945532521,0.000354,0.0,0.0,0.0,0.0,87.908,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1286,1.761618293,7.4766,282.1566,-4.0825
1 Ceres,2019-Dec-08 21:00,2458826.375,3.34,0.12,*,m,279.46763,-26.69664,279.76651,-26.67841,58.4521,1.120433,217.0634,11.0815,698.31,-401.32,81227.73,-14140.9,105.054,21.4142469839,5.04,1.409,9.11,6.59,99.576,0.0015,81121.04,*,0.354762,175.65,-4.33,168.17,-4.46,274.68,0.02,5.8058,-0.17,285.8789,-4.6154,2.902689237744,1.0218192,3.78782225173434,10.2199886,31.502357,17.05658,45.7683,22.5336,/T,7.4738,118.1,88.7,149.9893,94.806,276.313,0.17967,Sgr,69.183244,278.7349544,-3.537868,291.0,59.0,7.50445,-9.075601,16.3942674256,0.000354,0.0,0.0,0.0,0.0,87.917,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1368,2.763146256,7.4685,282.1687,-4.0835
1 Ceres,2019-Dec-08 22:00,2458826.416666667,3.34,0.12,N,m,279.48581,-26.69635,279.78468,-26.6781,58.5438,1.162551,228.2703,3.5568,633.83,-496.94,81134.64,-14125.0,105.049,22.4169848844,12.887,3.603,9.11,6.59,99.577,0.0015,81029.57,*,0.354738,215.31,-4.33,207.83,-4.46,274.69,0.02,5.7965,-0.17,285.8869,-4.6167,2.902713824942,1.0216909,3.78806873787474,10.2627255,31.504407,17.05642,45.84949,22.5082,/T,7.4657,118.5,88.9,150.0228,94.812,276.305,0.1776,Sgr,69.183245,278.7512053,-3.5386547,291.0,59.0,7.51188,-9.090086,17.3939732667,0.000354,0.0,0.0,0.0,0.0,87.926,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1449,3.764672803,7.4605,282.1809,-4.0846
1 Ceres,2019-Dec-08 23:00,2458826.458333333,3.34,0.12,,m,279.50403,-26.69606,279.80288,-26.67778,58.65249,1.193139,238.3237,-5.3393,572.33,-566.69,81041.2,-14109.2,105.044,23.4197227861,999.0,--,9.11,6.59,99.578,0.0015,80937.78,*,0.354715,254.96,-4.33,247.49,-4.46,274.69,0.02,5.7873,-0.17,285.8949,-4.6181,2.902738409049,1.0215626,3.78831604800946,10.2879632,31.506464,17.05627,45.93926,22.4827,/T,7.4576,118.9,89.1,150.0564,94.818,276.297,0.17552,Sgr,69.183246,278.7674824,-3.5394334,291.0,59.0,7.519331,-9.10459,18.3936700208,0.000354,0.0,0.0,0.0,0.0,87.936,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.153,4.76619745,7.4524,282.193,-4.0856
1 Ceres,2019-Dec-09 00:00,2458826.5,3.34,0.12,,m,279.52229,-26.69576,279.82111,-26.67744,58.77092,1.210615,247.5634,-15.2166,519.5,-615.48,80947.43,-14093.5,105.038,0.4224606889,999.0,--,9.11,6.59,99.579,0.0015,80845.65,*,0.354692,294.62,-4.33,287.16,-4.46,274.7,0.02,5.778,-0.17,285.9029,-4.6194,2.902762990067,1.0214342,3.78856372945226,10.2932933,31.508524,17.05612,46.03165,22.4571,/T,7.4495,119.3,89.3,150.0901,94.824,276.289,0.17344,Sgr,69.183247,278.7837903,-3.5402076,291.0,59.0,7.526801,-9.119119,19.3933575375,0.000354,0.0,0.0,0.0,0.0,87.945,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,132.1611,5.76771984,7.4442,282.2052,-4.0867
